year,quarter,entity_type,entity_name,rank,type,count,amount,state
2023,4,district,Cuttack,2,TOTAL,1778,2754968.0,Odisha
2023,4,district,Sundargarh,3,TOTAL,1694,2874571.0,Odisha
2023,4,district,Ganjam,4,TOTAL,1678,2575993.0,Odisha
2023,4,district,Anugul,5,TOTAL,1457,2073307.0,Odisha
2023,4,district,Kendujhar,6,TOTAL,1149,1904341.0,Odisha
2023,4,district,Baleshwar,7,TOTAL,956,1362963.0,Odisha
2023,4,district,Mayurbhanj,8,TOTAL,857,1488275.0,Odisha
2023,4,district,Jajapur,9,TOTAL,840,1318491.0,Odisha
2023,4,district,Sambalpur,10,TOTAL,838,1369197.0,Odisha
2024,1,district,Khordha,1,TOTAL,5623,8837542.0,Odisha
2024,1,district,Cuttack,2,TOTAL,1998,2814396.0,Odisha
2024,1,district,Ganjam,3,TOTAL,1969,2698905.0,Odisha
2024,1,district,Sundargarh,4,TOTAL,1828,2757561.0,Odisha
2024,1,district,Anugul,5,TOTAL,1658,2124479.0,Odisha
2024,1,district,Kendujhar,6,TOTAL,1408,2173212.0,Odisha
2024,1,district,Baleshwar,7,TOTAL,1081,1339379.0,Odisha
2024,1,district,Jajapur,8,TOTAL,1048,1347026.0,Odisha
2024,1,district,Mayurbhanj,9,TOTAL,994,1381800.0,Odisha
2024,1,district,Sambalpur,10,TOTAL,907,1410239.0,Odisha
2024,2,district,Khordha,1,TOTAL,4985,8243923.0,Odisha
2024,2,district,Cuttack,2,TOTAL,1898,2913443.0,Odisha
2024,2,district,Ganjam,3,TOTAL,1774,2491620.0,Odisha
2024,2,district,Sundargarh,4,TOTAL,1587,2583961.0,Odisha
2024,2,district,Anugul,5,TOTAL,1414,1906915.0,Odisha
2024,2,district,Kendujhar,6,TOTAL,1211,1932061.0,Odisha
2024,2,district,Baleshwar,7,TOTAL,1012,1354016.0,Odisha
2024,2,district,Jajapur,8,TOTAL,951,1391924.0,Odisha
2024,2,district,Mayurbhanj,9,TOTAL,867,1223247.0,Odisha
2024,2,district,Sambalpur,10,TOTAL,829,1391452.0,Odisha
2024,3,district,Khordha,1,TOTAL,6027,9409800.0,Odisha
2024,3,district,Cuttack,2,TOTAL,2147,3173459.0,Odisha
2024,3,district,Ganjam,3,TOTAL,1904,2730820.0,Odisha
2024,3,district,Sundargarh,4,TOTAL,1759,2865130.0,Odisha
2024,3,district,Angul,5,TOTAL,1598,2207127.0,Odisha
2024,3,district,Kendujhar,6,TOTAL,1057,1873195.0,Odisha
2024,3,district,Jajpur,7,TOTAL,1002,1445139.0,Odisha
2024,3,district,Baleswar,8,TOTAL,998,1306093.0,Odisha
2024,3,district,Sambalpur,9,TOTAL,921,1368331.0,Odisha
2024,3,district,Mayurbhanj,10,TOTAL,896,1455589.0,Odisha
2024,4,district,Khordha,1,TOTAL,7013,11119730.0,Odisha
2024,4,district,Cuttack,2,TOTAL,2474,3434067.0,Odisha
2024,4,district,Ganjam,3,TOTAL,2256,3083743.0,Odisha
2024,4,district,Angul,4,TOTAL,2164,2865214.0,Odisha
2024,4,district,Sundargarh,5,TOTAL,2121,3211980.0,Odisha
2024,4,district,Kendujhar,6,TOTAL,1417,2115137.0,Odisha
2024,4,district,Jajpur,7,TOTAL,1324,1682849.0,Odisha
2024,4,district,Baleswar,8,TOTAL,1306,1642759.0,Odisha
2024,4,district,Mayurbhanj,9,TOTAL,1213,1798191.0,Odisha
2024,4,district,Sambalpur,10,TOTAL,1115,1630527.0,Odisha
2020,2,district,Puducherry,1,TOTAL,98,18574.0,Puducherry
2020,2,district,Yanam,2,TOTAL,12,2687.0,Puducherry
2020,2,district,Karaikal,3,TOTAL,1,708.0,Puducherry
2020,2,district,Mahe,4,TOTAL,1,282.0,Puducherry
2020,3,district,Puducherry,1,TOTAL,143,40754.0,Puducherry
2020,3,district,Yanam,2,TOTAL,25,6919.0,Puducherry
2020,3,district,Karaikal,3,TOTAL,14,5445.0,Puducherry
2020,3,district,Mahe,4,TOTAL,9,5281.0,Puducherry
2020,4,district,Puducherry,1,TOTAL,202,165945.0,Puducherry
2020,4,district,Karaikal,2,TOTAL,21,21295.0,Puducherry
2020,4,district,Yanam,3,TOTAL,7,5973.0,Puducherry
2020,4,district,Mahe,4,TOTAL,4,4742.0,Puducherry
2021,1,district,Puducherry,1,TOTAL,283,254440.0,Puducherry
2021,1,district,Karaikal,2,TOTAL,73,87255.0,Puducherry
2021,1,district,Yanam,3,TOTAL,8,3551.0,Puducherry
2021,1,district,Mahe,4,TOTAL,8,6581.0,Puducherry
2021,2,district,Puducherry,1,TOTAL,455,432658.0,Puducherry
2021,2,district,Karaikal,2,TOTAL,45,53202.0,Puducherry
2021,2,district,Yanam,3,TOTAL,21,10606.0,Puducherry
2021,2,district,Mahe,4,TOTAL,5,11811.0,Puducherry
2021,3,district,Puducherry,1,TOTAL,494,464835.0,Puducherry
2021,3,district,Karaikal,2,TOTAL,45,61640.0,Puducherry
2021,3,district,Mahe,3,TOTAL,16,25578.0,Puducherry
2021,3,district,Yanam,4,TOTAL,6,4389.0,Puducherry
2021,4,district,Puducherry,1,TOTAL,685,767854.0,Puducherry
2021,4,district,Karaikal,2,TOTAL,54,84570.0,Puducherry
2021,4,district,Yanam,3,TOTAL,25,60936.0,Puducherry
2021,4,district,Mahe,4,TOTAL,22,33247.0,Puducherry
2022,1,district,Puducherry,1,TOTAL,1026,1416491.0,Puducherry
2022,1,district,Karaikal,2,TOTAL,113,163884.0,Puducherry
2022,1,district,Mahe,3,TOTAL,31,51885.0,Puducherry
2022,1,district,Yanam,4,TOTAL,29,31144.0,Puducherry
2022,2,district,Puducherry,1,TOTAL,981,1315292.0,Puducherry
2022,2,district,Karaikal,2,TOTAL,107,163314.0,Puducherry
2022,2,district,Mahe,3,TOTAL,40,79820.0,Puducherry
2022,2,district,Yanam,4,TOTAL,28,39360.0,Puducherry
2022,3,district,Puducherry,1,TOTAL,1335,1659848.0,Puducherry
2022,3,district,Karaikal,2,TOTAL,174,251500.0,Puducherry
2022,3,district,Mahe,3,TOTAL,49,75160.0,Puducherry
2022,3,district,Yanam,4,TOTAL,27,39021.0,Puducherry
2022,4,district,Puducherry,1,TOTAL,1916,2147849.0,Puducherry
2022,4,district,Karaikal,2,TOTAL,304,389357.0,Puducherry
2022,4,district,Mahe,3,TOTAL,68,79299.0,Puducherry
2022,4,district,Yanam,4,TOTAL,43,76625.0,Puducherry
2023,1,district,Puducherry,1,TOTAL,1684,2191876.0,Puducherry
2023,1,district,Karaikal,2,TOTAL,168,247909.0,Puducherry
2023,1,district,Mahe,3,TOTAL,69,92308.0,Puducherry
2023,1,district,Yanam,4,TOTAL,34,60998.0,Puducherry
2023,2,district,Puducherry,1,TOTAL,1527,2210627.0,Puducherry
2023,2,district,Karaikal,2,TOTAL,188,252023.0,Puducherry
2023,2,district,Mahe,3,TOTAL,62,102248.0,Puducherry
2023,2,district,Yanam,4,TOTAL,32,49108.0,Puducherry
2023,3,district,Puducherry,1,TOTAL,1891,2380727.0,Puducherry
2023,3,district,Karaikal,2,TOTAL,234,352670.0,Puducherry
2023,3,district,Mahe,3,TOTAL,74,113412.0,Puducherry
2023,3,district,Yanam,4,TOTAL,33,44838.0,Puducherry
2023,4,district,Puducherry,1,TOTAL,2093,2921421.0,Puducherry
2023,4,district,Karaikal,2,TOTAL,228,321006.0,Puducherry
2023,4,district,Mahe,3,TOTAL,86,109590.0,Puducherry
2023,4,district,Yanam,4,TOTAL,40,67378.0,Puducherry
2024,1,district,Puducherry,1,TOTAL,2273,3067571.0,Puducherry
2024,1,district,Karaikal,2,TOTAL,271,445825.0,Puducherry
2024,1,district,Mahe,3,TOTAL,95,174996.0,Puducherry
2024,1,district,Yanam,4,TOTAL,63,105162.0,Puducherry
2024,2,district,Puducherry,1,TOTAL,1970,2832692.0,Puducherry
2024,2,district,Karaikal,2,TOTAL,225,327567.0,Puducherry
2024,2,district,Mahe,3,TOTAL,75,124200.0,Puducherry
2024,2,district,Yanam,4,TOTAL,34,38538.0,Puducherry
2024,3,district,Puducherry,1,TOTAL,2218,3327539.0,Puducherry
2024,3,district,Karaikal,2,TOTAL,234,399089.0,Puducherry
2024,3,district,Mahe,3,TOTAL,103,157491.0,Puducherry
2024,3,district,Yanam,4,TOTAL,45,84404.0,Puducherry
2024,4,district,Puducherry,1,TOTAL,2410,3316201.0,Puducherry
2024,4,district,Karaikal,2,TOTAL,273,342060.0,Puducherry
2024,4,district,Mahe,3,TOTAL,102,162441.0,Puducherry
2024,4,district,Yanam,4,TOTAL,53,75331.0,Puducherry
2020,2,district,Ludhiana,1,TOTAL,558,104769.0,Punjab
2020,2,district,Sas Nagar,2,TOTAL,352,63936.0,Punjab
2020,2,district,Jalandhar,3,TOTAL,296,54064.0,Punjab
2020,2,district,Amritsar,4,TOTAL,156,31594.0,Punjab
2020,2,district,Patiala,5,TOTAL,107,21680.0,Punjab
2020,2,district,Bathinda,6,TOTAL,76,16389.0,Punjab
2020,2,district,Hoshiarpur,7,TOTAL,73,15546.0,Punjab
2020,2,district,Sangrur,8,TOTAL,64,12663.0,Punjab
2020,2,district,Sri Muktsar Sahib,9,TOTAL,50,9490.0,Punjab
2020,2,district,Tarn Taran,10,TOTAL,35,7444.0,Punjab
2020,3,district,Ludhiana,1,TOTAL,580,147327.0,Punjab
2020,3,district,Sas Nagar,2,TOTAL,361,98689.0,Punjab
2020,3,district,Jalandhar,3,TOTAL,209,64695.0,Punjab
2020,3,district,Patiala,4,TOTAL,202,55606.0,Punjab
2020,3,district,Amritsar,5,TOTAL,194,52044.0,Punjab
2020,3,district,Bathinda,6,TOTAL,142,38321.0,Punjab
2020,3,district,Tarn Taran,7,TOTAL,81,18363.0,Punjab
2020,3,district,Hoshiarpur,8,TOTAL,80,22366.0,Punjab
2020,3,district,Rupnagar,9,TOTAL,66,21805.0,Punjab
2020,3,district,Sangrur,10,TOTAL,66,19107.0,Punjab
2020,4,district,Ludhiana,1,TOTAL,516,306909.0,Punjab
2020,4,district,Sas Nagar,2,TOTAL,365,275714.0,Punjab
2020,4,district,Jalandhar,3,TOTAL,249,179846.0,Punjab
2020,4,district,Amritsar,4,TOTAL,179,180379.0,Punjab
2020,4,district,Bathinda,5,TOTAL,159,131704.0,Punjab
2020,4,district,Patiala,6,TOTAL,156,100202.0,Punjab
2020,4,district,Hoshiarpur,7,TOTAL,99,104137.0,Punjab
2020,4,district,Sangrur,8,TOTAL,79,27515.0,Punjab
2020,4,district,Firozepur,9,TOTAL,75,63082.0,Punjab
2020,4,district,Pathankot,10,TOTAL,74,103285.0,Punjab
2021,1,district,Ludhiana,1,TOTAL,861,369315.0,Punjab
2021,1,district,Sas Nagar,2,TOTAL,535,368411.0,Punjab
2021,1,district,Amritsar,3,TOTAL,324,190419.0,Punjab
2021,1,district,Jalandhar,4,TOTAL,261,170388.0,Punjab
2021,1,district,Patiala,5,TOTAL,236,131202.0,Punjab
2021,1,district,Bathinda,6,TOTAL,220,150288.0,Punjab
2021,1,district,Sangrur,7,TOTAL,165,118078.0,Punjab
2021,1,district,Hoshiarpur,8,TOTAL,151,138240.0,Punjab
2021,1,district,Fazilka,9,TOTAL,125,82640.0,Punjab
2021,1,district,Firozepur,10,TOTAL,113,101355.0,Punjab
2021,2,district,Ludhiana,1,TOTAL,898,599843.0,Punjab
2021,2,district,Sas Nagar,2,TOTAL,587,542602.0,Punjab
2021,2,district,Amritsar,3,TOTAL,399,363006.0,Punjab
2021,2,district,Jalandhar,4,TOTAL,288,271427.0,Punjab
2021,2,district,Bathinda,5,TOTAL,273,242611.0,Punjab
2021,2,district,Patiala,6,TOTAL,256,207085.0,Punjab
2021,2,district,Hoshiarpur,7,TOTAL,159,280629.0,Punjab
2021,2,district,Sangrur,8,TOTAL,157,130688.0,Punjab
2021,2,district,Fazilka,9,TOTAL,143,107808.0,Punjab
2021,2,district,Pathankot,10,TOTAL,142,161045.0,Punjab
2021,3,district,Ludhiana,1,TOTAL,988,855879.0,Punjab
2021,3,district,Sas Nagar,2,TOTAL,610,742657.0,Punjab
2021,3,district,Jalandhar,3,TOTAL,448,478633.0,Punjab
2021,3,district,Amritsar,4,TOTAL,369,332103.0,Punjab
2021,3,district,Sangrur,5,TOTAL,353,250351.0,Punjab
2021,3,district,Bathinda,6,TOTAL,275,301456.0,Punjab
2021,3,district,Patiala,7,TOTAL,268,266364.0,Punjab
2021,3,district,Mansa,8,TOTAL,197,99917.0,Punjab
2021,3,district,Hoshiarpur,9,TOTAL,181,306291.0,Punjab
2021,3,district,Pathankot,10,TOTAL,165,291101.0,Punjab
2021,4,district,Sas Nagar,1,TOTAL,1079,1484361.0,Punjab
2021,4,district,Ludhiana,2,TOTAL,863,1315925.0,Punjab
2021,4,district,Mansa,3,TOTAL,563,282635.0,Punjab
2021,4,district,Jalandhar,4,TOTAL,504,737684.0,Punjab
2021,4,district,Amritsar,5,TOTAL,482,837451.0,Punjab
2021,4,district,Bathinda,6,TOTAL,458,618169.0,Punjab
2021,4,district,Patiala,7,TOTAL,350,513607.0,Punjab
2021,4,district,Hoshiarpur,8,TOTAL,347,722687.0,Punjab
2021,4,district,Sangrur,9,TOTAL,277,286504.0,Punjab
2021,4,district,Pathankot,10,TOTAL,245,523947.0,Punjab
2022,1,district,Ludhiana,1,TOTAL,1184,2120278.0,Punjab
2022,1,district,Sas Nagar,2,TOTAL,1135,1845468.0,Punjab
2022,1,district,Mansa,3,TOTAL,699,450234.0,Punjab
2022,1,district,Jalandhar,4,TOTAL,652,1032157.0,Punjab
2022,1,district,Bathinda,5,TOTAL,521,781949.0,Punjab
2022,1,district,Amritsar,6,TOTAL,455,881679.0,Punjab
2022,1,district,Patiala,7,TOTAL,399,974671.0,Punjab
2022,1,district,Hoshiarpur,8,TOTAL,371,746598.0,Punjab
2022,1,district,Sangrur,9,TOTAL,300,424823.0,Punjab
2022,1,district,Pathankot,10,TOTAL,240,472435.0,Punjab
2022,2,district,Sas Nagar,1,TOTAL,1609,2609655.0,Punjab
2022,2,district,Ludhiana,2,TOTAL,1508,2179780.0,Punjab
2022,2,district,Jalandhar,3,TOTAL,874,1485593.0,Punjab
2022,2,district,Amritsar,4,TOTAL,686,1193605.0,Punjab
2022,2,district,Patiala,5,TOTAL,635,1167226.0,Punjab
2022,2,district,Bathinda,6,TOTAL,614,957624.0,Punjab
2022,2,district,Hoshiarpur,7,TOTAL,404,786570.0,Punjab
2022,2,district,Sangrur,8,TOTAL,403,562768.0,Punjab
2022,2,district,Pathankot,9,TOTAL,345,563810.0,Punjab
2022,2,district,Mansa,10,TOTAL,245,348275.0,Punjab
2022,3,district,Sas Nagar,1,TOTAL,2303,3176155.0,Punjab
2022,3,district,Ludhiana,2,TOTAL,1961,2687099.0,Punjab
2022,3,district,Amritsar,3,TOTAL,1031,1765869.0,Punjab
2022,3,district,Jalandhar,4,TOTAL,1006,1468356.0,Punjab
2022,3,district,Bathinda,5,TOTAL,797,1211130.0,Punjab
2022,3,district,Patiala,6,TOTAL,749,1294854.0,Punjab
2022,3,district,Pathankot,7,TOTAL,692,1008235.0,Punjab
2022,3,district,Hoshiarpur,8,TOTAL,554,1013777.0,Punjab
2022,3,district,Sangrur,9,TOTAL,475,540188.0,Punjab
2022,3,district,Gurdaspur,10,TOTAL,457,858783.0,Punjab
2022,4,district,Sas Nagar,1,TOTAL,2288,3709862.0,Punjab
2022,4,district,Ludhiana,2,TOTAL,2140,3167544.0,Punjab
2022,4,district,Jalandhar,3,TOTAL,1000,1718210.0,Punjab
2022,4,district,Amritsar,4,TOTAL,970,1692695.0,Punjab
2022,4,district,Bathinda,5,TOTAL,726,1370973.0,Punjab
2022,4,district,Patiala,6,TOTAL,722,1513303.0,Punjab
2022,4,district,Hoshiarpur,7,TOTAL,600,1234163.0,Punjab
2022,4,district,Pathankot,8,TOTAL,506,899972.0,Punjab
2022,4,district,Sangrur,9,TOTAL,470,697393.0,Punjab
2022,4,district,Gurdaspur,10,TOTAL,417,733846.0,Punjab
2023,1,district,Sas Nagar,1,TOTAL,2146,4086044.0,Punjab
2023,1,district,Ludhiana,2,TOTAL,1837,3230691.0,Punjab
2023,1,district,Jalandhar,3,TOTAL,931,1754296.0,Punjab
2023,1,district,Amritsar,4,TOTAL,917,1865322.0,Punjab
2023,1,district,Patiala,5,TOTAL,682,1650931.0,Punjab
2023,1,district,Bathinda,6,TOTAL,545,1283520.0,Punjab
2023,1,district,Pathankot,7,TOTAL,514,1060019.0,Punjab
2023,1,district,Hoshiarpur,8,TOTAL,500,1328429.0,Punjab
2023,1,district,Gurdaspur,9,TOTAL,353,885643.0,Punjab
2023,1,district,Kapurthala,10,TOTAL,294,587248.0,Punjab
2023,2,district,Sas Nagar,1,TOTAL,2606,4613121.0,Punjab
2023,2,district,Ludhiana,2,TOTAL,2136,3486226.0,Punjab
2023,2,district,Amritsar,3,TOTAL,1606,2519911.0,Punjab
2023,2,district,Jalandhar,4,TOTAL,1263,1937881.0,Punjab
2023,2,district,Patiala,5,TOTAL,779,1745760.0,Punjab
2023,2,district,Bathinda,6,TOTAL,610,1147800.0,Punjab
2023,2,district,Pathankot,7,TOTAL,590,1144908.0,Punjab
2023,2,district,Hoshiarpur,8,TOTAL,561,1263496.0,Punjab
2023,2,district,Gurdaspur,9,TOTAL,373,834823.0,Punjab
2023,2,district,Sangrur,10,TOTAL,327,798822.0,Punjab
2023,3,district,Sas Nagar,1,TOTAL,2820,4641417.0,Punjab
2023,3,district,Ludhiana,2,TOTAL,2423,3264425.0,Punjab
2023,3,district,Amritsar,3,TOTAL,1381,2262878.0,Punjab
2023,3,district,Jalandhar,4,TOTAL,1329,1743153.0,Punjab
2023,3,district,Patiala,5,TOTAL,792,1465777.0,Punjab
2023,3,district,Hoshiarpur,6,TOTAL,730,1422580.0,Punjab
2023,3,district,Pathankot,7,TOTAL,702,1191858.0,Punjab
2023,3,district,Bathinda,8,TOTAL,691,1369476.0,Punjab
2023,3,district,Gurdaspur,9,TOTAL,405,899868.0,Punjab
2023,3,district,Kapurthala,10,TOTAL,352,621960.0,Punjab
2023,4,district,Sas Nagar,1,TOTAL,2981,5886008.0,Punjab
2023,4,district,Ludhiana,2,TOTAL,2308,4051850.0,Punjab
2023,4,district,Bathinda,3,TOTAL,1139,1993422.0,Punjab
2023,4,district,Amritsar,4,TOTAL,1111,2357920.0,Punjab
2023,4,district,Jalandhar,5,TOTAL,1053,2203746.0,Punjab
2023,4,district,Patiala,6,TOTAL,807,1673018.0,Punjab
2023,4,district,Hoshiarpur,7,TOTAL,666,1625737.0,Punjab
2023,4,district,Pathankot,8,TOTAL,575,1183980.0,Punjab
2023,4,district,Gurdaspur,9,TOTAL,386,1044061.0,Punjab
2023,4,district,Rupnagar,10,TOTAL,329,908180.0,Punjab
2024,1,district,Sas Nagar,1,TOTAL,2821,5101014.0,Punjab
2024,1,district,Ludhiana,2,TOTAL,2561,3847279.0,Punjab
2024,1,district,Jalandhar,3,TOTAL,1185,2174769.0,Punjab
2024,1,district,Amritsar,4,TOTAL,1104,2157284.0,Punjab
2024,1,district,Bathinda,5,TOTAL,1040,1978256.0,Punjab
2024,1,district,Patiala,6,TOTAL,959,2010970.0,Punjab
2024,1,district,Pathankot,7,TOTAL,678,1252129.0,Punjab
2024,1,district,Hoshiarpur,8,TOTAL,642,1435308.0,Punjab
2024,1,district,Gurdaspur,9,TOTAL,442,1025134.0,Punjab
2024,1,district,Sangrur,10,TOTAL,399,912529.0,Punjab
2024,2,district,Sas Nagar,1,TOTAL,2901,5591570.0,Punjab
2024,2,district,Ludhiana,2,TOTAL,2362,3744252.0,Punjab
2024,2,district,Amritsar,3,TOTAL,1311,2470409.0,Punjab
2024,2,district,Jalandhar,4,TOTAL,1100,2108562.0,Punjab
2024,2,district,Patiala,5,TOTAL,980,2026650.0,Punjab
2024,2,district,Bathinda,6,TOTAL,720,1428374.0,Punjab
2024,2,district,Pathankot,7,TOTAL,716,1301396.0,Punjab
2024,2,district,Hoshiarpur,8,TOTAL,619,1301853.0,Punjab
2024,2,district,Kapurthala,9,TOTAL,385,721579.0,Punjab
2024,2,district,Fazilka,10,TOTAL,382,812457.0,Punjab
2024,3,district,Sas Nagar,1,TOTAL,3006,5667409.0,Punjab
2024,3,district,Ludhiana,2,TOTAL,2510,4172338.0,Punjab
2024,3,district,Amritsar,3,TOTAL,1539,2991537.0,Punjab
2024,3,district,Jalandhar,4,TOTAL,1256,2142101.0,Punjab
2024,3,district,Patiala,5,TOTAL,905,1709409.0,Punjab
2024,3,district,Hoshiarpur,6,TOTAL,849,1627453.0,Punjab
2024,3,district,Bathinda,7,TOTAL,745,1603910.0,Punjab
2024,3,district,Pathankot,8,TOTAL,717,1326765.0,Punjab
2024,3,district,Kapurthala,9,TOTAL,477,932429.0,Punjab
2024,3,district,Rupnagar,10,TOTAL,424,923830.0,Punjab
2024,4,district,Sas Nagar,1,TOTAL,3398,6428068.0,Punjab
2024,4,district,Ludhiana,2,TOTAL,2804,4255410.0,Punjab
2024,4,district,Jalandhar,3,TOTAL,1382,2560324.0,Punjab
2024,4,district,Amritsar,4,TOTAL,1282,2843044.0,Punjab
2024,4,district,Bathinda,5,TOTAL,1144,1929363.0,Punjab
2024,4,district,Patiala,6,TOTAL,1000,2120528.0,Punjab
2024,4,district,Hoshiarpur,7,TOTAL,776,1722490.0,Punjab
2024,4,district,Pathankot,8,TOTAL,693,1417409.0,Punjab
2024,4,district,Gurdaspur,9,TOTAL,424,1058136.0,Punjab
2024,4,district,Kapurthala,10,TOTAL,420,813459.0,Punjab
2020,2,district,Jaipur,1,TOTAL,2009,379106.0,Rajasthan
2020,2,district,Alwar,2,TOTAL,603,120908.0,Rajasthan
2020,2,district,Jodhpur,3,TOTAL,370,74457.0,Rajasthan
2020,2,district,Kota,4,TOTAL,243,45338.0,Rajasthan
2020,2,district,Udaipur,5,TOTAL,213,40962.0,Rajasthan
2020,2,district,Ajmer,6,TOTAL,147,32501.0,Rajasthan
2020,2,district,Bharatpur,7,TOTAL,146,30801.0,Rajasthan
2020,2,district,Sikar,8,TOTAL,127,30963.0,Rajasthan
2020,2,district,Ganganagar,9,TOTAL,116,24302.0,Rajasthan
2020,2,district,Bikaner,10,TOTAL,112,24203.0,Rajasthan
2020,3,district,Jaipur,1,TOTAL,4428,1131777.0,Rajasthan
2020,3,district,Jaisalmer,2,TOTAL,1083,233487.0,Rajasthan
2020,3,district,Alwar,3,TOTAL,1035,261133.0,Rajasthan
2020,3,district,Jodhpur,4,TOTAL,758,198679.0,Rajasthan
2020,3,district,Bhilwara,5,TOTAL,638,149854.0,Rajasthan
2020,3,district,Ajmer,6,TOTAL,568,143975.0,Rajasthan
2020,3,district,Kota,7,TOTAL,536,122291.0,Rajasthan
2020,3,district,Udaipur,8,TOTAL,529,144376.0,Rajasthan
2020,3,district,Sikar,9,TOTAL,480,118409.0,Rajasthan
2020,3,district,Jhunjhunu,10,TOTAL,378,105105.0,Rajasthan
2020,4,district,Jaipur,1,TOTAL,3318,1641429.0,Rajasthan
2020,4,district,Alwar,2,TOTAL,900,476373.0,Rajasthan
2020,4,district,Jodhpur,3,TOTAL,782,420880.0,Rajasthan
2020,4,district,Bhilwara,4,TOTAL,512,159165.0,Rajasthan
2020,4,district,Sikar,5,TOTAL,493,344638.0,Rajasthan
2020,4,district,Udaipur,6,TOTAL,489,236748.0,Rajasthan
2020,4,district,Ajmer,7,TOTAL,443,218975.0,Rajasthan
2020,4,district,Kota,8,TOTAL,430,247397.0,Rajasthan
2020,4,district,Pali,9,TOTAL,362,181805.0,Rajasthan
2020,4,district,Nagaur,10,TOTAL,356,180876.0,Rajasthan
2021,1,district,Jaipur,1,TOTAL,4630,2056318.0,Rajasthan
2021,1,district,Alwar,2,TOTAL,1374,702678.0,Rajasthan
2021,1,district,Jodhpur,3,TOTAL,1008,474191.0,Rajasthan
2021,1,district,Sikar,4,TOTAL,742,378829.0,Rajasthan
2021,1,district,Bhilwara,5,TOTAL,741,293861.0,Rajasthan
2021,1,district,Ajmer,6,TOTAL,719,351130.0,Rajasthan
2021,1,district,Udaipur,7,TOTAL,644,318832.0,Rajasthan
2021,1,district,Kota,8,TOTAL,634,215422.0,Rajasthan
2021,1,district,Pali,9,TOTAL,574,266723.0,Rajasthan
2021,1,district,Jhunjhunu,10,TOTAL,557,280401.0,Rajasthan
2021,2,district,Jaipur,1,TOTAL,4282,3189878.0,Rajasthan
2021,2,district,Alwar,2,TOTAL,1447,1251855.0,Rajasthan
2021,2,district,Jodhpur,3,TOTAL,1019,655973.0,Rajasthan
2021,2,district,Sikar,4,TOTAL,893,863040.0,Rajasthan
2021,2,district,Kota,5,TOTAL,763,480268.0,Rajasthan
2021,2,district,Bhilwara,6,TOTAL,707,465142.0,Rajasthan
2021,2,district,Ajmer,7,TOTAL,683,484523.0,Rajasthan
2021,2,district,Udaipur,8,TOTAL,656,394234.0,Rajasthan
2021,2,district,Jhunjhunu,9,TOTAL,637,695473.0,Rajasthan
2021,2,district,Barmer,10,TOTAL,582,492616.0,Rajasthan
2021,3,district,Jaipur,1,TOTAL,4107,3228729.0,Rajasthan
2021,3,district,Alwar,2,TOTAL,1263,1120837.0,Rajasthan
2021,3,district,Jodhpur,3,TOTAL,877,617194.0,Rajasthan
2021,3,district,Sikar,4,TOTAL,727,674166.0,Rajasthan
2021,3,district,Ajmer,5,TOTAL,696,470044.0,Rajasthan
2021,3,district,Bhilwara,6,TOTAL,681,368721.0,Rajasthan
2021,3,district,Kota,7,TOTAL,651,446337.0,Rajasthan
2021,3,district,Ganganagar,8,TOTAL,611,435175.0,Rajasthan
2021,3,district,Udaipur,9,TOTAL,572,467711.0,Rajasthan
2021,3,district,Jhunjhunu,10,TOTAL,550,591963.0,Rajasthan
2021,4,district,Jaipur,1,TOTAL,5571,6278712.0,Rajasthan
2021,4,district,Jodhpur,2,TOTAL,1244,1426171.0,Rajasthan
2021,4,district,Alwar,3,TOTAL,1202,1830570.0,Rajasthan
2021,4,district,Sikar,4,TOTAL,1040,1370606.0,Rajasthan
2021,4,district,Kota,5,TOTAL,806,885949.0,Rajasthan
2021,4,district,Jhunjhunu,6,TOTAL,773,1052974.0,Rajasthan
2021,4,district,Ganganagar,7,TOTAL,714,957294.0,Rajasthan
2021,4,district,Udaipur,8,TOTAL,658,873749.0,Rajasthan
2021,4,district,Barmer,9,TOTAL,639,679196.0,Rajasthan
2021,4,district,Bikaner,10,TOTAL,628,678924.0,Rajasthan
2022,1,district,Jaipur,1,TOTAL,6330,8534407.0,Rajasthan
2022,1,district,Jodhpur,2,TOTAL,1579,2182907.0,Rajasthan
2022,1,district,Alwar,3,TOTAL,1331,1943529.0,Rajasthan
2022,1,district,Sikar,4,TOTAL,1200,1723978.0,Rajasthan
2022,1,district,Ganganagar,5,TOTAL,807,1448963.0,Rajasthan
2022,1,district,Udaipur,6,TOTAL,758,1088768.0,Rajasthan
2022,1,district,Bikaner,7,TOTAL,741,908042.0,Rajasthan
2022,1,district,Kota,8,TOTAL,710,957885.0,Rajasthan
2022,1,district,Ajmer,9,TOTAL,669,1095855.0,Rajasthan
2022,1,district,Barmer,10,TOTAL,662,919482.0,Rajasthan
2022,2,district,Jaipur,1,TOTAL,7224,9069667.0,Rajasthan
2022,2,district,Alwar,2,TOTAL,1666,2268591.0,Rajasthan
2022,2,district,Jodhpur,3,TOTAL,1574,2204996.0,Rajasthan
2022,2,district,Sikar,4,TOTAL,1118,1606708.0,Rajasthan
2022,2,district,Kota,5,TOTAL,920,1224304.0,Rajasthan
2022,2,district,Ajmer,6,TOTAL,893,1202104.0,Rajasthan
2022,2,district,Bikaner,7,TOTAL,859,1206661.0,Rajasthan
